name,website,phone,address_1,city,state,zip,has_in_state,has_out_state,has_full_service,has_moving_labor,has_packing_services,has_containers,has_agent,has_art_antiques,has_auto_transport,has_broker,has_carrier_broker,has_commercial_moves,has_corporate_reloc,has_govt,has_industrial_movers,has_dod_cert,has_pianos,has_safes,num_trucks,warehouse_size,business_type,since,bbb_link,dot_info,state_license_row,state_assoc_info
Sun Valley Transfer  Storage Inc.,www.sunvalleytransfer.com,208-788-9343,1041 Airport Way,Hailey,ID,83333,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Bekins Van Lines
            ","","",Bekins Van Lines 2256609,"",""
Western Transportation Systems Inc.,,208-237-6900,210 Industrial Ln.,Pocatello,ID,83201,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Mayflower
            ","","",243547 (Mayflower 125563),"",""
Whitney Transfer  Storage,www.allied.com,208-587-3366,505 N. 14Th E St.,Mountain Home,ID,83647,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","",211116,"",""
Can Do Moving LLC,,602-803-6350,17435 W Coyote Trail Dr,Goodyear,AZ,85338,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","",1823080,"",""
A Best Movers Inc.,www.abestmovers.com,815-459-0003,1804 West Davis Ave,McHenry,IL,60050,true,true,true,false,false,false,true,false,false,false,false,false,true,false,false,true,false,false,2,"","","","","","",Not Found
A Dreiske Local Moving Inc,dreiskelocalmoving.ezlocal.com,815-385-9386,3203 Lakeside Ct,McHenry,IL,60050,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,16,"","","","","","",Not Found
A Express Moving and Delivery Inc.,www.aexpressmoving.com,773-507-9293,8617 W Foster Ave #2D,Chicago,IL,60656,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",Not Found
"Mills Van Lines, Inc.",www.millsvanlines.com,630-668-4110,1425 Marshview,West Chicago,IL,60185,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,35,"","","","","","",Not Found
ABC Moving And Delivery,www.abandcmoving.com,618-233-3130,501 S 2Nd St,Belleville,IL,62220,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Abby's Economy Moving  Storage Inc.,www.abbysmoving.com,708-301-9780,13139 Meadowview Ln,Homer Glen,IL,60439,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Ace World Wide Moving  Storage Company,,847-844-3946,2550 Northwest Pkwy,Elgin,IL,60123,true,false,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",Not Found
Action Moving  Storage Inc.,www.actionmands.net,815-968-3706,816 7Th St,Rockford,IL,61104,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",Not Found
Adco Van  Storage,www.adcomovers.com,800-323-7596,820 Tek Dr.,Crystal Lake,IL,60014,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Advanced Moving and Storage Inc./Spaulding,www.chicagomoving.com,630-543-6614,495 Windy Point Dr,Glendale Heights,IL,60139,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","","","",Not Found
Chandler Handlers Moving,www.chandlerhandlers.com,480-732-9050,1761 S Az Av,Chandler,AZ,85286,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","",1830015,"",""
Advantage Moving and Storage Inc.,www.advantage-move.com,847-658-3600,2641 Corporate Pkwy,Algonquin,IL,60102,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,13,"","","","","","",MEMBER
Affordable Moving Company Inc.,www.affordablechicago.com,773-637-3131,5000 West Bloomingdale,Chicago,IL,60639,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,13,"","","","","","",MEMBER
All Chicagoland Moving  Storage Co,www.allchicagoland.com,630-832-4114,730 North York Rd,Elmhurst,IL,60126,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",MEMBER
All My Sons Moving  Storage Inc.,,708-223-8114,13717 S Route 30 Ste 147,Plainfield,IL,60544,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,10,"","","","","","",MEMBER
All Points Vans Inc.,www.bromsmovers.com,847-593-7730,600 Busse Rd,Elk Grove Village,IL,60007,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,10,"","","","","","",Not Found
"Allied Van Lines, Inc.",www.allied.com,630-570-3050,700 Oakmont Ln,Westmont,IL,60559,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,1489,"","","","","","",MEMBER
Amenity Moving  Storage,amenitymoving.com,815-439-0019,10028 S Mandel St,Plainfield,IL,60585,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,0,"","","","","","",MEMBER
Graebel American Movers Inc.,www.graebelmoving.com,847-808-8400,1011 Asbury Dr,Buffalo Grove,IL,60089,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,871,"","","","","","",MEMBER
American Van Lines Inc.,www.movingcompanyreviews.com,847-437-2080,1500 Arthur Avenue Ste 200,Elk Grove Village,IL,60007,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19,"","","","","","",Not Found
Anderson Brothers Storage  Moving Corp,www.andersonmovers.com,773-935-0013,3141 N Sheffield Ave,Chicago,IL,60657,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,"","","","","","",Not Found
Chico's Moving,,520-617-4848,3939 N Romero Rd,Tucson,AZ,85754,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","",1788769,"",""
Arrow Van Lines Inc.,arrowvanlinesinc.com,818-645-7685,1408 Westley Ct,Mundelein,IL,60060,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,2,"","","","","","",Not Found
Ashby Moving  Storage Inc.,www.ashbymoving.com,618-452-1717,1836 Sixth St,Madison,IL,62060,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,3,"","","","","","",MEMBER
Asia Moving Service Inc.,www.movingcompanyreviews.com,630-350-2424,300 Beeline Dr,Bensenville,IL,60106,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",Not Found
Auto Trans Group Inc.,autotransgroupinc.com,630-496-9491,1160 N Ellis St,Bensenville,IL,60106,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,10,"","","","","","",Not Found
Aztec Moving Company Inc.,,708-345-0550,1225 Gardner Rd,Broadview,IL,60155,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,1,"","","","","","",MEMBER
B  G Movers/Packrat Enterprises,,847-662-1956,809 North County St,Waukegan,IL,60085,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,2,"","","","","","",MEMBER
"Baillie Moving Systems, Ltd.",www.bailliemoving.com,630-761-0408,600 Kingsland Dr,Batavia,IL,60510,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Atlas Van Lines
            ","","","","",MEMBER
Barrett Moving  Storage,www.barrettmoving.com,847-662-7699,3831 Hawthorn Ct,Waukegan,IL,60087,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,6,"","","","","","",MEMBER
Bekins Van Lines LLC,www.bekins.com,708-547-3251,330 South Mannheim Rd,Hillside,IL,60162,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,956,"","","","","","",MEMBER
"Bekins, Berryman Transfer and Storage Co Inc.",www.bekins.com,815-741-1000,2000 Moen Ave,Joliet,IL,60436,true,true,true,false,false,false,false,false,false,false,false,true,false,true,false,true,false,false,61,"","","","","","",MEMBER
Citizens Transfer and Storage Co Inc.,www.citizenstransfer.com,520-458-1633,467 Kayetan Dr ,Sierra Vista,AZ,85636,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","",118397 (Allied Van Lines 76235),"",""
Bernard Movers,www.bernardmovers.com,773-883-0780,2520 S. State Street,Chicago,IL,60616,true,true,true,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,4,"","","","","","",MEMBER
Big O Movers  Storage Inc.,bigomovers.com,773-487-9900,9400 South Cottage Grove,Chicago,IL,60619,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,14,"","","","","","",MEMBER
Bill and Phil Moving  Storage Inc.,,312-787-6683,2210 N Burling #110,Chicago,IL,60614,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",MEMBER
Bills Moving and Storage Inc.,,309-786-3316,104 10Th St,Rock Island,IL,61201,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,8,"","","","","","",MEMBER
Blackhawk Moving  Storage,www.blackhawkmoving.com,800-435-5703,340 South Ave,Sycamore,IL,60178,true,true,true,true,false,false,false,true,false,false,false,true,true,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Blankenship Movers,blankenshipmovers.com,773-385-6683,5642 W Grand Ave,Chicago,IL,60639,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",MEMBER
Boerman Moving  Storage Inc.,www.boerman.com,630-972-1000,2420 Davey Rd,Woodridge,IL,60517,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Bekins Van Lines
            ","","","","",MEMBER
Boyer-Rosene Moving  Storage,www.boyer-rosene.com,847-596-6700,2638 Clearbrook Dr,Arlington Heights,IL,60005,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Bekins Van Lines
            ","","","","",MEMBER
Breda Moving Co Inc,www.bredamoving.com,630-894-0265,805 Dave Pate Dr,Roselle,IL,60172,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Wheaton World Wide Moving
            ","","","","",MEMBER
Broadway Express,www.broadwayexpress.net,217-347-5900,1901 W. Evergreen,Effingham,IL,62401,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,80,"","","","","","",MEMBER
Citizens Transfer and Storage Co Inc.,www.citizenstransfer.com,520-623-6301,601 E 24th St,Tucson,AZ,85713,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,3,"","","","",118397,"",""
Burrows Moving Company Inc.,www.burrowsmoving.com,773-274-5500,6542 N Clark St,Chicago,IL,60626,true,true,true,false,false,false,false,true,false,false,false,true,false,false,false,false,true,false,"","","","",http://www.bbb.org/chicago/business-reviews/movers/burrows-moving-in-chicago-il-40000440,"","",MEMBER
Cardinal Moving Services Inc.,cardinalmovingservices.com,847-741-3100,1520 Commerce Dr,Elgin,IL,60123,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","","","",Not Found
Carlson Brothers Movers Ltd.,,630-351-2255,22 W 255 Army Trail Rd,Addison,IL,60101,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,5,"","","","","","",MEMBER
Cartwright Moving  Storage Co Inc.,,630-570-3050,700 Oakmont Ln,Westmont,IL,60559,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Allied Van Lines
            ","","","","",Not Found
Central States Packing Co.,www.centralstatespacking.com,847-640-1450,1851 Pratt Blvd,Elk Grove Village,IL,60007,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,4,"","","","","","",MEMBER
Century Moving,www.centurymove.com,630-889-2700,951 N. Main St,Lombard,IL,60148,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"","","
              Agent for Bekins Van Lines
            ","","","","",MEMBER
Top Class Moving Inc.,www.topclassmoving.com,847-757-2304,8230 Austin Ave,Morton Grove,IL,60053,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,1,"","","","","","",MEMBER
Clifton Moving  Storage Inc.,www.cliftonmoving.com,217-877-1208,1555 East Hubbard,Decatur,IL,62526,true,true,true,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for United Van Lines
            ","","","","",MEMBER
Copher Movers  Storage Inc.,www.cophermovers.com,708-423-1890,10131 Anderson Ave,Chicago Ridge,IL,60415,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,"","","
              Agent for Wheaton World Wide Moving
            ","","","","",MEMBER
Cordogan's Pianoland,,630-584-5000,33W 441 Rt 38,Geneva,IL,60134,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,2,"","","","","","",MEMBER
Copperstate Moving Labor,,623-889-5755,16060 West Kendall St,Goodyear,AZ,85338,true,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,1,"","","","",2132766,"",""
Crossman's Van  Storage Co Inc.,,800-323-1962,1225 Gardner Rd,Broadview,IL,60155,true,true,true,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,2,"","","","","","",Not Found
